"idx","title","value","genres"
7954,"Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)",1,"Action"
7954,"Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)",1,"Adventure"
7954,"Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)",1,"Animation"
7955,"Sidewalls (Medianeras) (2011)",1,"Drama"
7956,"Skyfall (2012)",1,"Action"
7956,"Skyfall (2012)",1,"Adventure"
7956,"Skyfall (2012)",1,"Thriller"
7956,"Skyfall (2012)",1,"IMAX"
7957,"Hands Over the City (Le mani sulla città) (1963)",1,"Drama"
7958,"Campaign, The (2012)",1,"Comedy"
7959,"Brake (2012)",1,"Crime"
7959,"Brake (2012)",1,"Thriller"
7960,"Hope Springs (2012)",1,"Comedy"
7960,"Hope Springs (2012)",1,"Drama"
7961,"Queen of Versailles, The (2012)",1,"Documentary"
7962,"ParaNorman (2012)",1,"Adventure"
7962,"ParaNorman (2012)",1,"Animation"
7962,"ParaNorman (2012)",1,"Comedy"
7963,"Diary of a Wimpy Kid: Dog Days (2012)",1,"Children"
7963,"Diary of a Wimpy Kid: Dog Days (2012)",1,"Comedy"
7964,"Broken (2012)",1,"Drama"
7965,"6 Days to Air: The Making of South Park (2011)",1,"Documentary"
7966,"Premium Rush (2012)",1,"Action"
7966,"Premium Rush (2012)",1,"Thriller"
7967,"Odd Life of Timothy Green, The (2012)",1,"Comedy"
7967,"Odd Life of Timothy Green, The (2012)",1,"Drama"
7967,"Odd Life of Timothy Green, The (2012)",1,"Fantasy"
7968,"Lawless (2012)",1,"Crime"
7968,"Lawless (2012)",1,"Drama"
7969,"Piranha 3DD (a.k.a. Piranha DD) (2012)",1,"Comedy"
7969,"Piranha 3DD (a.k.a. Piranha DD) (2012)",1,"Horror"
7970,"Prime Suspect 3 (1993)",1,"Crime"
7970,"Prime Suspect 3 (1993)",1,"Drama"
7970,"Prime Suspect 3 (1993)",1,"Mystery"
7971,"Searching for Sugar Man (2012)",1,"Documentary"
7972,"Prime Suspect 6: The Last Witness (2003)",1,"Drama"
7972,"Prime Suspect 6: The Last Witness (2003)",1,"Thriller"
7973,"Prime Suspect: The Lost Child (1995)",1,"Drama"
7973,"Prime Suspect: The Lost Child (1995)",1,"Mystery"
7974,"Conception (2011)",1,"Comedy"
7974,"Conception (2011)",1,"Romance"
7975,"Paradise Lost 3: Purgatory (2011)",1,"Documentary"
7976,"Words, The (2012)",1,"Drama"
7976,"Words, The (2012)",1,"Romance"
7977,"Pitch Perfect (2012)",1,"Comedy"
7977,"Pitch Perfect (2012)",1,"Musical"
7978,"Samsara (2011)",1,"Documentary"
7979,"Runaway Brain (1995) ",1,"Animation"
7979,"Runaway Brain (1995) ",1,"Comedy"
7979,"Runaway Brain (1995) ",1,"Sci-Fi"
7980,"Looper (2012)",1,"Action"
7980,"Looper (2012)",1,"Crime"
7980,"Looper (2012)",1,"Sci-Fi"
7981,"That's My Boy (2012)",1,"Comedy"
7982,"Robot & Frank (2012)",1,"Comedy"
7982,"Robot & Frank (2012)",1,"Drama"
7982,"Robot & Frank (2012)",1,"Sci-Fi"
7983,"Resident Evil: Retribution (2012)",1,"Action"
7983,"Resident Evil: Retribution (2012)",1,"Horror"
7983,"Resident Evil: Retribution (2012)",1,"Sci-Fi"
7983,"Resident Evil: Retribution (2012)",1,"IMAX"
7984,"Lola Versus (2012)",1,"Comedy"
7984,"Lola Versus (2012)",1,"Romance"
7985,"Master, The (2012)",1,"Drama"
7986,"Dredd (2012)",1,"Action"
7986,"Dredd (2012)",1,"Sci-Fi"
7987,"End of Watch (2012)",1,"Crime"
7987,"End of Watch (2012)",1,"Drama"
7987,"End of Watch (2012)",1,"Thriller"
7988,"V/H/S (2012)",1,"Horror"
7988,"V/H/S (2012)",1,"Thriller"
7989,"Perks of Being a Wallflower, The (2012)",1,"Drama"
7989,"Perks of Being a Wallflower, The (2012)",1,"Romance"
7990,"Hunt, The (Jagten) (2012)",1,"Drama"
7991,"Holy Motors (2012)",1,"Drama"
7991,"Holy Motors (2012)",1,"Fantasy"
7991,"Holy Motors (2012)",1,"Musical"
7991,"Holy Motors (2012)",1,"Mystery"
7991,"Holy Motors (2012)",1,"Sci-Fi"
7992,"Taken 2 (2012)",1,"Action"
7992,"Taken 2 (2012)",1,"Crime"
7992,"Taken 2 (2012)",1,"Drama"
7992,"Taken 2 (2012)",1,"Thriller"
7993,"House at the End of the Street (2012)",1,"Horror"
7993,"House at the End of the Street (2012)",1,"Thriller"
7994,"My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)",1,"Comedy"
7994,"My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)",1,"Fantasy"
7994,"My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)",1,"Romance"
7995,"Love Lasts Three Years (L'amour dure trois ans) (2011)",1,"Comedy"
7995,"Love Lasts Three Years (L'amour dure trois ans) (2011)",1,"Drama"
7995,"Love Lasts Three Years (L'amour dure trois ans) (2011)",1,"Romance"
7996,"Tall Man, The (2012)",1,"Crime"
7996,"Tall Man, The (2012)",1,"Drama"
7996,"Tall Man, The (2012)",1,"Mystery"
7997,"LOL (2012)",1,"Comedy"
7997,"LOL (2012)",1,"Drama"
7997,"LOL (2012)",1,"Romance"
7998,"Rust and Bone (De rouille et d'os) (2012)",1,"Drama"
7998,"Rust and Bone (De rouille et d'os) (2012)",1,"Romance"
7999,"Marley (2012)",1,"Documentary"
8000,"Frankenweenie (2012)",1,"Animation"
8000,"Frankenweenie (2012)",1,"Comedy"
8000,"Frankenweenie (2012)",1,"Horror"
8000,"Frankenweenie (2012)",1,"IMAX"
8001,"Sinister (2012)",1,"Horror"
8001,"Sinister (2012)",1,"Thriller"
8002,"Thing: Terror Takes Shape, The (1998)",1,"Documentary"
8003,"Hotel Transylvania (2012)",1,"Animation"
8003,"Hotel Transylvania (2012)",1,"Children"
8003,"Hotel Transylvania (2012)",1,"Comedy"
8004,"Side by Side (2012)",1,"Documentary"
8005,"Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)",1,"Action"
8005,"Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)",1,"Crime"
8005,"Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)",1,"Mystery"
8006,"Argo (2012)",1,"Drama"
8006,"Argo (2012)",1,"Thriller"
8007,"Seven Psychopaths (2012)",1,"Comedy"
8007,"Seven Psychopaths (2012)",1,"Crime"
8008,"Liberal Arts (2012)",1,"Comedy"
8008,"Liberal Arts (2012)",1,"Drama"
8009,"Catch .44 (2011)",1,"Action"
8009,"Catch .44 (2011)",1,"Drama"
8009,"Catch .44 (2011)",1,"Thriller"
8010,"[REC]³ 3 Génesis (2012)",1,"Horror"
8010,"[REC]³ 3 Génesis (2012)",1,"Thriller"
8011,"Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)",1,"Adventure"
8011,"Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)",1,"Comedy"
8012,"Paranormal Activity 4 (2012)",1,"Horror"
8012,"Paranormal Activity 4 (2012)",1,"IMAX"
8013,"Alex Cross (2012)",1,"Action"
8013,"Alex Cross (2012)",1,"Crime"
8013,"Alex Cross (2012)",1,"Mystery"
8013,"Alex Cross (2012)",1,"Thriller"
8014,"Cloud Atlas (2012)",1,"Drama"
8014,"Cloud Atlas (2012)",1,"Sci-Fi"
8014,"Cloud Atlas (2012)",1,"IMAX"
8015,"'Hellboy': The Seeds of Creation (2004)",1,"Action"
8015,"'Hellboy': The Seeds of Creation (2004)",1,"Adventure"
8015,"'Hellboy': The Seeds of Creation (2004)",1,"Comedy"
8015,"'Hellboy': The Seeds of Creation (2004)",1,"Documentary"
8015,"'Hellboy': The Seeds of Creation (2004)",1,"Fantasy"
8016,"Silent Hill: Revelation 3D (2012)",1,"Horror"
8016,"Silent Hill: Revelation 3D (2012)",1,"Mystery"
8016,"Silent Hill: Revelation 3D (2012)",1,"Thriller"
8017,"Here Comes the Boom (2012)",1,"Action"
8017,"Here Comes the Boom (2012)",1,"Comedy"
8018,"Mental (2012)",1,"Comedy"
8018,"Mental (2012)",1,"Drama"
8019,"Killing Them Softly (2012)",1,"Crime"
8019,"Killing Them Softly (2012)",1,"Drama"
8019,"Killing Them Softly (2012)",1,"Thriller"
8020,"Imposter, The (2012)",1,"Documentary"
8021,"Sessions, The (Surrogate, The) (2012)",1,"Drama"
8022,"Smashed (2012)",1,"Comedy"
8022,"Smashed (2012)",1,"Drama"
8023,"Wreck-It Ralph (2012)",1,"Animation"
8023,"Wreck-It Ralph (2012)",1,"Comedy"
8024,"Silver Linings Playbook (2012)",1,"Comedy"
8024,"Silver Linings Playbook (2012)",1,"Drama"
8025,"Flight (2012)",1,"Drama"
8026,"Anna Karenina (2012)",1,"Drama"
8027,"Life of Pi (2012)",1,"Adventure"
8027,"Life of Pi (2012)",1,"Drama"
8027,"Life of Pi (2012)",1,"IMAX"
8028,"Man with the Iron Fists, The (2012)",1,"Action"
8028,"Man with the Iron Fists, The (2012)",1,"Adventure"
8028,"Man with the Iron Fists, The (2012)",1,"Crime"
8029,"Bay, The (2012)",1,"Horror"
8029,"Bay, The (2012)",1,"Sci-Fi"
8029,"Bay, The (2012)",1,"Thriller"
8030,"Himizu (2011)",1,"Children"
8030,"Himizu (2011)",1,"Crime"
8030,"Himizu (2011)",1,"Drama"
8031,"Jackass 3.5 (2011)",1,"Comedy"
8031,"Jackass 3.5 (2011)",1,"Documentary"
8032,"Indie Game: The Movie (2012)",1,"Documentary"
8033,"Batman: The Dark Knight Returns, Part 1 (2012)",1,"Action"
8033,"Batman: The Dark Knight Returns, Part 1 (2012)",1,"Animation"
8033,"Batman: The Dark Knight Returns, Part 1 (2012)",1,"Sci-Fi"
8034,"Lincoln (2012)",1,"Drama"
8034,"Lincoln (2012)",1,"War"
8035,"Nature Calls (2012)",1,"Comedy"
8036,"Vamps (2012)",1,"Comedy"
8036,"Vamps (2012)",1,"Horror"
8036,"Vamps (2012)",1,"Romance"
8037,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1,"Adventure"
8037,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1,"Drama"
8037,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1,"Fantasy"
8037,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1,"Romance"
8037,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1,"IMAX"
8038,"10 Years (2011)",1,"Comedy"
8038,"10 Years (2011)",1,"Drama"
8038,"10 Years (2011)",1,"Romance"
8039,"Red Dawn (2012)",1,"Action"
8039,"Red Dawn (2012)",1,"War"
8040,"Rise of the Guardians (2012)",1,"Adventure"
8040,"Rise of the Guardians (2012)",1,"Animation"
8040,"Rise of the Guardians (2012)",1,"Children"
8040,"Rise of the Guardians (2012)",1,"Fantasy"
8040,"Rise of the Guardians (2012)",1,"IMAX"
8041,"Fantastic Fear of Everything, A (2012)",1,"Comedy"
8042,"Deadfall (2012)",1,"Crime"
8042,"Deadfall (2012)",1,"Drama"
8042,"Deadfall (2012)",1,"Thriller"
8043,"Byzantium (2012)",1,"Drama"
8043,"Byzantium (2012)",1,"Fantasy"
8043,"Byzantium (2012)",1,"Thriller"
8044,"Paperman (2012)",1,"Animation"
8044,"Paperman (2012)",1,"Comedy"
8044,"Paperman (2012)",1,"Romance"
8045,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",1,"Action"
8045,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",1,"Comedy"
8046,"Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)",1,"Action"
8046,"Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)",1,"Comedy"
8047,"Hitchcock (2012)",1,"Drama"
8048,"From Up on Poppy Hill (Kokuriko-zaka kara) (2011)",1,"Animation"
8048,"From Up on Poppy Hill (Kokuriko-zaka kara) (2011)",1,"Drama"
8048,"From Up on Poppy Hill (Kokuriko-zaka kara) (2011)",1,"Romance"
8049,"Redline (2009)",1,"Action"
8049,"Redline (2009)",1,"Animation"
8049,"Redline (2009)",1,"Sci-Fi"
8050,"Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)",1,"Action"
8050,"Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)",1,"Comedy"
8050,"Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)",1,"Crime"
8051,"My Lucky Stars (Fuk sing go jiu) (1985)",1,"Action"
8051,"My Lucky Stars (Fuk sing go jiu) (1985)",1,"Comedy"
8052,"Money Money Money (L'aventure, c'est l'aventure) (1972)",1,"Adventure"
8052,"Money Money Money (L'aventure, c'est l'aventure) (1972)",1,"Comedy"
8053,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1,"Animation"
8053,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1,"Comedy"
8054,"Hobbit: An Unexpected Journey, The (2012)",1,"Adventure"
8054,"Hobbit: An Unexpected Journey, The (2012)",1,"Fantasy"
8054,"Hobbit: An Unexpected Journey, The (2012)",1,"IMAX"
8055,"Hyde Park on Hudson (2012)",1,"Comedy"
8055,"Hyde Park on Hudson (2012)",1,"Drama"
8056,"How to Make Love to a Woman (2010)",1,"Comedy"
8056,"How to Make Love to a Woman (2010)",1,"Romance"
8057,"Zero Dark Thirty (2012)",1,"Action"
8057,"Zero Dark Thirty (2012)",1,"Drama"
8057,"Zero Dark Thirty (2012)",1,"Thriller"
8058,"Fire with Fire (2012)",1,"Action"
8058,"Fire with Fire (2012)",1,"Crime"
8058,"Fire with Fire (2012)",1,"Drama"
8059,"Warm Bodies (2013)",1,"Comedy"
8059,"Warm Bodies (2013)",1,"Horror"
8059,"Warm Bodies (2013)",1,"Romance"
8060,"Wrong (2012)",1,"Comedy"
8060,"Wrong (2012)",1,"Drama"
8061,"Playing for Keeps (2012)",1,"Comedy"
8061,"Playing for Keeps (2012)",1,"Romance"
8062,"Guilt Trip, The (2012)",1,"Comedy"
8063,"Jack Reacher (2012)",1,"Action"
8063,"Jack Reacher (2012)",1,"Crime"
8063,"Jack Reacher (2012)",1,"Thriller"
8064,"Django Unchained (2012)",1,"Action"
8064,"Django Unchained (2012)",1,"Drama"
8064,"Django Unchained (2012)",1,"Western"
8065,"This Is 40 (2012)",1,"Drama"
8066,"I Bought a Vampire Motorcycle (1990)",1,"Comedy"
8066,"I Bought a Vampire Motorcycle (1990)",1,"Horror"
8067,"Ice Cream Man (1995)",1,"Comedy"
8067,"Ice Cream Man (1995)",1,"Horror"
8068,"Impossible, The (Imposible, Lo) (2012)",1,"Drama"
8068,"Impossible, The (Imposible, Lo) (2012)",1,"Thriller"
8069,"Misérables, Les (2012)",1,"Drama"
8069,"Misérables, Les (2012)",1,"Musical"
8069,"Misérables, Les (2012)",1,"Romance"
8069,"Misérables, Les (2012)",1,"IMAX"
8070,"Campfire Tales (1997)",1,"Horror"
8071,"Parental Guidance (2012)",1,"Comedy"
8072,"John Dies at the End (2012)",1,"Comedy"
8072,"John Dies at the End (2012)",1,"Fantasy"
8072,"John Dies at the End (2012)",1,"Horror"
8073,"Misérables, Les (2000)",1,"Drama"
8073,"Misérables, Les (2000)",1,"Romance"
8074,"Promised Land (2012)",1,"Drama"
8075,"English Vinglish (2012)",1,"Comedy"
8075,"English Vinglish (2012)",1,"Drama"
8076,"Fish Story (Fisshu sutôrî) (2009)",1,"Comedy"
8077,"Texas Chainsaw 3D (2013)",1,"Horror"
8077,"Texas Chainsaw 3D (2013)",1,"Mystery"
8077,"Texas Chainsaw 3D (2013)",1,"Thriller"
8078,"Gangster Squad (2013)",1,"Action"
8078,"Gangster Squad (2013)",1,"Crime"
8078,"Gangster Squad (2013)",1,"Drama"
8079,"Iceman, The (2012)",1,"Crime"
8079,"Iceman, The (2012)",1,"Drama"
8079,"Iceman, The (2012)",1,"Thriller"
8080,"It's Such a Beautiful Day (2012)",1,"Animation"
8080,"It's Such a Beautiful Day (2012)",1,"Comedy"
8080,"It's Such a Beautiful Day (2012)",1,"Drama"
8080,"It's Such a Beautiful Day (2012)",1,"Fantasy"
8080,"It's Such a Beautiful Day (2012)",1,"Sci-Fi"
8081,"Batman: The Dark Knight Returns, Part 2 (2013)",1,"Action"
8081,"Batman: The Dark Knight Returns, Part 2 (2013)",1,"Animation"
8082,"Everything or Nothing: The Untold Story of 007 (2012)",1,"Documentary"
8083,"Codependent Lesbian Space Alien Seeks Same (2011)",1,"Comedy"
8083,"Codependent Lesbian Space Alien Seeks Same (2011)",1,"Romance"
8083,"Codependent Lesbian Space Alien Seeks Same (2011)",1,"Sci-Fi"
8084,"Last Stand, The (2013)",1,"Action"
8084,"Last Stand, The (2013)",1,"Crime"
8084,"Last Stand, The (2013)",1,"Thriller"
8085,"Upstream Color (2013)",1,"Romance"
8085,"Upstream Color (2013)",1,"Sci-Fi"
8085,"Upstream Color (2013)",1,"Thriller"
8086,"Shadow Dancer (2012)",1,"Crime"
8086,"Shadow Dancer (2012)",1,"Drama"
8086,"Shadow Dancer (2012)",1,"Thriller"
8087,"Human Planet (2011)",1,"Documentary"
8088,"Comme un chef (2012)",1,"Comedy"
8089,"Movie 43 (2013)",1,"Comedy"
8090,"Pervert's Guide to Ideology, The (2012)",1,"Documentary"
8091,"Sightseers (2012)",1,"Comedy"
8092,"Hansel & Gretel: Witch Hunters (2013)",1,"Action"
8092,"Hansel & Gretel: Witch Hunters (2013)",1,"Fantasy"
8092,"Hansel & Gretel: Witch Hunters (2013)",1,"Horror"
8092,"Hansel & Gretel: Witch Hunters (2013)",1,"IMAX"
8093,"Jim Jefferies: Fully Functional (EPIX) (2012)",1,"Comedy"
8094,"Why Stop Now (2012)",1,"Comedy"
8094,"Why Stop Now (2012)",1,"Drama"
8095,"Tabu (2012)",1,"Drama"
8095,"Tabu (2012)",1,"Romance"
8096,"Upside Down (2012)",1,"Drama"
8096,"Upside Down (2012)",1,"Romance"
8096,"Upside Down (2012)",1,"Sci-Fi"
8097,"Liability, The (2012)",1,"Action"
8097,"Liability, The (2012)",1,"Thriller"
8098,"Angst  (1983)",1,"Drama"
8098,"Angst  (1983)",1,"Horror"
8099,"Stand Up Guys (2012)",1,"Comedy"
8099,"Stand Up Guys (2012)",1,"Crime"
8100,"Side Effects (2013)",1,"Crime"
8100,"Side Effects (2013)",1,"Drama"
8100,"Side Effects (2013)",1,"Mystery"
8100,"Side Effects (2013)",1,"Thriller"
8101,"Identity Thief (2013)",1,"Comedy"
8101,"Identity Thief (2013)",1,"Crime"
8102,"ABCs of Death, The (2012)",1,"Horror"
8103,"Beautiful Creatures (2013)",1,"Drama"
8103,"Beautiful Creatures (2013)",1,"Fantasy"
8103,"Beautiful Creatures (2013)",1,"Romance"
8104,"Good Day to Die Hard, A (2013)",1,"Action"
8104,"Good Day to Die Hard, A (2013)",1,"Crime"
8104,"Good Day to Die Hard, A (2013)",1,"Thriller"
8104,"Good Day to Die Hard, A (2013)",1,"IMAX"
8105,"21 and Over (2013)",1,"Comedy"
8106,"Safe Haven (2013)",1,"Drama"
8106,"Safe Haven (2013)",1,"Mystery"
8106,"Safe Haven (2013)",1,"Romance"
8107,"Frozen Planet (2011)",1,"Documentary"
8108,"Act of Killing, The (2012)",1,"Documentary"
8109,"Universal Soldier: Day of Reckoning (2012)",1,"Action"
8109,"Universal Soldier: Day of Reckoning (2012)",1,"Sci-Fi"
8109,"Universal Soldier: Day of Reckoning (2012)",1,"Thriller"
8110,"Escape from Planet Earth (2013)",1,"Adventure"
8110,"Escape from Planet Earth (2013)",1,"Animation"
8110,"Escape from Planet Earth (2013)",1,"Comedy"
8110,"Escape from Planet Earth (2013)",1,"Sci-Fi"
8111,"Before Midnight (2013)",1,"Drama"
8111,"Before Midnight (2013)",1,"Romance"
8112,"Snitch (2013)",1,"Action"
8112,"Snitch (2013)",1,"Drama"
8112,"Snitch (2013)",1,"Thriller"
8113,"Dark Skies (2013)",1,"Horror"
8113,"Dark Skies (2013)",1,"Sci-Fi"
8113,"Dark Skies (2013)",1,"Thriller"
8114,"Oh Boy (A Coffee in Berlin) (2012)",1,"Comedy"
8114,"Oh Boy (A Coffee in Berlin) (2012)",1,"Drama"
8115,"Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)",1,"Adventure"
8115,"Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)",1,"Comedy"
8115,"Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)",1,"Fantasy"
8115,"Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)",1,"Romance"
8115,"Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)",1,"IMAX"
8116,"Maniac Cop 2 (1990)",1,"Action"
8116,"Maniac Cop 2 (1990)",1,"Horror"
8116,"Maniac Cop 2 (1990)",1,"Thriller"
8117,"Jack the Giant Slayer (2013)",1,"Adventure"
8117,"Jack the Giant Slayer (2013)",1,"Fantasy"
8117,"Jack the Giant Slayer (2013)",1,"IMAX"
8118,"Wadjda (2012)",1,"Drama"
8119,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",1,"Comedy"
8120,"Legend of Sleepy Hollow, The (1949)",1,"Animation"
8120,"Legend of Sleepy Hollow, The (1949)",1,"Comedy"
8120,"Legend of Sleepy Hollow, The (1949)",1,"Horror"
8120,"Legend of Sleepy Hollow, The (1949)",1,"Musical"
8121,"G.I. Joe: Retaliation (2013)",1,"Action"
8121,"G.I. Joe: Retaliation (2013)",1,"Adventure"
8121,"G.I. Joe: Retaliation (2013)",1,"Sci-Fi"
8121,"G.I. Joe: Retaliation (2013)",1,"Thriller"
8121,"G.I. Joe: Retaliation (2013)",1,"IMAX"
8122,"Stoker (2013)",1,"Drama"
8122,"Stoker (2013)",1,"Mystery"
8122,"Stoker (2013)",1,"Thriller"
8123,"Oz the Great and Powerful (2013)",1,"Action"
8123,"Oz the Great and Powerful (2013)",1,"Adventure"
8123,"Oz the Great and Powerful (2013)",1,"Fantasy"
8123,"Oz the Great and Powerful (2013)",1,"IMAX"
8124,"Croods, The (2013)",1,"Adventure"
8124,"Croods, The (2013)",1,"Animation"
8124,"Croods, The (2013)",1,"Comedy"
8125,"Incredible Burt Wonderstone, The (2013)",1,"Comedy"
8126,"Call, The (2013)",1,"Drama"
8126,"Call, The (2013)",1,"Thriller"
8127,"Olympus Has Fallen (2013)",1,"Action"
8127,"Olympus Has Fallen (2013)",1,"Thriller"
8128,"First Time, The (2012)",1,"Comedy"
8128,"First Time, The (2012)",1,"Drama"
8128,"First Time, The (2012)",1,"Romance"
8129,"Mezzo Forte (1998)",1,"Action"
8129,"Mezzo Forte (1998)",1,"Animation"
8129,"Mezzo Forte (1998)",1,"Comedy"
8130,"Place Beyond the Pines, The (2012)",1,"Crime"
8130,"Place Beyond the Pines, The (2012)",1,"Drama"
8131,"Brass Teapot, The (2012)",1,"Comedy"
8131,"Brass Teapot, The (2012)",1,"Fantasy"
8131,"Brass Teapot, The (2012)",1,"Thriller"
8132,"Phil Spector (2013)",1,"Drama"
8133,"Host, The (2013)",1,"Action"
8133,"Host, The (2013)",1,"Adventure"
8133,"Host, The (2013)",1,"Romance"
8134,"Admission (2013)",1,"Comedy"
8134,"Admission (2013)",1,"Romance"
8135,"Evil Dead (2013)",1,"Horror"
8136,"Trance (2013)",1,"Crime"
8136,"Trance (2013)",1,"Thriller"
8137,"Perfect Plan, A (Plan parfait, Un) (2012)",1,"Adventure"
8137,"Perfect Plan, A (Plan parfait, Un) (2012)",1,"Comedy"
8137,"Perfect Plan, A (Plan parfait, Un) (2012)",1,"Romance"
8138,"Oblivion (2013)",1,"Action"
8138,"Oblivion (2013)",1,"Adventure"
8138,"Oblivion (2013)",1,"Sci-Fi"
8138,"Oblivion (2013)",1,"IMAX"
8139,"Dark Tide (2012)",1,"Adventure"
8139,"Dark Tide (2012)",1,"Drama"
8139,"Dark Tide (2012)",1,"Thriller"
8140,"42 (2013)",1,"Drama"
8141,"Wolf Children (Okami kodomo no ame to yuki) (2012)",1,"Animation"
8141,"Wolf Children (Okami kodomo no ame to yuki) (2012)",1,"Fantasy"
8142,"Disconnect (2012)",1,"Drama"
8142,"Disconnect (2012)",1,"Thriller"
8143,"Invincible Iron Man, The (2007)",1,"Animation"
8144,"Yongary: Monster from the Deep (1967)",1,"Children"
8144,"Yongary: Monster from the Deep (1967)",1,"Horror"
8144,"Yongary: Monster from the Deep (1967)",1,"Sci-Fi"
8145,"Pain & Gain (2013)",1,"Action"
8145,"Pain & Gain (2013)",1,"Comedy"
8145,"Pain & Gain (2013)",1,"Crime"
8146,"Hulk Vs. (2009)",1,"Animation"
8147,"Resolution (2012)",1,"Horror"
8147,"Resolution (2012)",1,"Thriller"
8148,"Grabbers (2012)",1,"Comedy"
8148,"Grabbers (2012)",1,"Horror"
8148,"Grabbers (2012)",1,"Sci-Fi"
8149,"Justice League: Doom (2012) ",1,"Action"
8149,"Justice League: Doom (2012) ",1,"Animation"
8149,"Justice League: Doom (2012) ",1,"Fantasy"
8150,"Grandmaster, The (Yi dai zong shi) (2013)",1,"Action"
8150,"Grandmaster, The (Yi dai zong shi) (2013)",1,"Drama"
8150,"Grandmaster, The (Yi dai zong shi) (2013)",1,"IMAX"
8151,"This Is the End (2013)",1,"Action"
8151,"This Is the End (2013)",1,"Comedy"
8152,"Iron Man 3 (2013)",1,"Action"
8152,"Iron Man 3 (2013)",1,"Sci-Fi"
8152,"Iron Man 3 (2013)",1,"Thriller"
8152,"Iron Man 3 (2013)",1,"IMAX"
8153,"English Teacher, The (2013)",1,"Comedy"
8153,"English Teacher, The (2013)",1,"Drama"
8154,"Mud (2012)",1,"Adventure"
8154,"Mud (2012)",1,"Crime"
8154,"Mud (2012)",1,"Drama"
8155,"Bill Hicks: Revelations (1993)",1,"Comedy"
8156,"Pawn (2013)",1,"Crime"
8156,"Pawn (2013)",1,"Thriller"
8157,"Shaolin Temple (Shao Lin si) (1976)",1,"Action"
8157,"Shaolin Temple (Shao Lin si) (1976)",1,"Adventure"
8157,"Shaolin Temple (Shao Lin si) (1976)",1,"Drama"
8158,"Syrup (2013)",1,"Comedy"
8158,"Syrup (2013)",1,"Drama"
8159,"Great Gatsby, The (2013)",1,"Drama"
8160,"Star Trek Into Darkness (2013)",1,"Action"
8160,"Star Trek Into Darkness (2013)",1,"Adventure"
8160,"Star Trek Into Darkness (2013)",1,"Sci-Fi"
8160,"Star Trek Into Darkness (2013)",1,"IMAX"
8161,"Internship, The (2013)",1,"Comedy"
8162,"Darkon (2006)",1,"Documentary"
8162,"Darkon (2006)",1,"Fantasy"
8163,"Mimino (1977)",1,"Comedy"
8164,"Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)",1,"Adventure"
8164,"Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)",1,"Comedy"
8165,"Only God Forgives (2013)",1,"Drama"
8165,"Only God Forgives (2013)",1,"Thriller"
8166,"Hangover Part III, The (2013)",1,"Comedy"
8167,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",1,"Action"
8167,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",1,"Crime"
8167,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",1,"Thriller"
